"id","name","bbe","gb_rate","air_rate","fb_rate","ld_rate","pu_rate","pull_rate","straight_rate","oppo_rate","pull_gb_rate","straight_gb_rate","oppo_gb_rate","pull_air_rate","straight_air_rate","oppo_air_rate"
606192,"Hernández, Teoscar",124,0.4032258064516129,0.596774193548387,0.27419354838709675,0.27419354838709675,0.04838709677419355,0.3870967741935484,0.3225806451612903,0.2903225806451613,0.20161290322580644,0.13709677419354838,0.06451612903225806,0.18548387096774194,0.18548387096774194,0.22580645161290325
500743,"Rojas, Miguel",66,0.5454545454545454,0.45454545454545453,0.19696969696969696,0.24242424242424243,0.015151515151515152,0.45454545454545453,0.3333333333333333,0.21212121212121213,0.30303030303030304,0.16666666666666666,0.07575757575757576,0.1515151515151515,0.16666666666666666,0.13636363636363635
669242,"Edman, Tommy",117,0.37606837606837606,0.6239316239316239,0.28205128205128205,0.26495726495726496,0.07692307692307693,0.46153846153846156,0.3247863247863248,0.21367521367521367,0.23076923076923078,0.10256410256410256,0.042735042735042736,0.23076923076923078,0.22222222222222224,0.17094017094017094
660271,"Ohtani, Shohei",153,0.40522875816993464,0.5947712418300654,0.33986928104575165,0.22875816993464052,0.026143790849673203,0.5294117647058824,0.28104575163398693,0.1895424836601307,0.29411764705882354,0.08496732026143791,0.026143790849673203,0.23529411764705882,0.19607843137254902,0.16339869281045752
669257,"Smith, Will",108,0.3148148148148148,0.6851851851851852,0.39814814814814814,0.23148148148148148,0.05555555555555555,0.3148148148148148,0.3425925925925926,0.3425925925925926,0.1388888888888889,0.1111111111111111,0.06481481481481481,0.17592592592592593,0.2314814814814815,0.2777777777777778
571970,"Muncy, Max",119,0.35294117647058826,0.6470588235294118,0.37815126050420167,0.2184873949579832,0.05042016806722689,0.4789915966386555,0.35294117647058826,0.16806722689075632,0.23529411764705882,0.1092436974789916,0.008403361344537815,0.24369747899159666,0.24369747899159666,0.1596638655462185
681624,"Pages, Andy",150,0.32666666666666666,0.6733333333333333,0.35333333333333333,0.2866666666666667,0.03333333333333333,0.41333333333333333,0.36,0.22666666666666666,0.21333333333333335,0.08666666666666667,0.02666666666666667,0.19999999999999998,0.2733333333333333,0.19999999999999998
457759,"Turner, Justin",62,0.3709677419354839,0.629032258064516,0.27419354838709675,0.3064516129032258,0.04838709677419355,0.2903225806451613,0.4032258064516129,0.3064516129032258,0.16129032258064516,0.1774193548387097,0.03225806451612903,0.12903225806451615,0.2258064516129032,0.27419354838709675
673548,"Suzuki, Seiya",148,0.3108108108108108,0.6891891891891891,0.2972972972972973,0.33783783783783783,0.05405405405405406,0.46621621621621623,0.36486486486486486,0.16891891891891891,0.20945945945945946,0.08108108108108109,0.02027027027027027,0.2567567567567568,0.28378378378378377,0.14864864864864863
807713,"Shaw, Matt",64,0.421875,0.578125,0.15625,0.296875,0.125,0.28125,0.265625,0.453125,0.125,0.1875,0.109375,0.15625,0.078125,0.34375
663538,"Hoerner, Nico",187,0.45989304812834225,0.5401069518716578,0.22994652406417113,0.24598930481283424,0.06417112299465241,0.36363636363636365,0.3689839572192513,0.26737967914438504,0.20855614973262032,0.1657754010695187,0.0855614973262032,0.15508021390374332,0.2032085561497326,0.18181818181818182
691718,"Crow-Armstrong, Pete",167,0.281437125748503,0.7185628742514969,0.3712574850299401,0.2275449101796407,0.11976047904191617,0.4311377245508982,0.31736526946107785,0.25149700598802394,0.1497005988023952,0.10778443113772455,0.023952095808383235,0.281437125748503,0.20958083832335328,0.2275449101796407
663656,"Tucker, Kyle",185,0.2810810810810811,0.7189189189189189,0.3675675675675676,0.2864864864864865,0.06486486486486487,0.4594594594594595,0.31351351351351353,0.22702702702702704,0.16216216216216217,0.08108108108108109,0.03783783783783784,0.2972972972972973,0.23243243243243245,0.1891891891891892
665804,"Amaya, Miguel",73,0.3561643835616438,0.6438356164383561,0.3287671232876712,0.2465753424657534,0.0684931506849315,0.5205479452054794,0.3561643835616438,0.1232876712328767,0.2191780821917808,0.1232876712328767,0.0136986301369863,0.3013698630136986,0.2328767123287671,0.1095890410958904
664023,"Happ, Ian",146,0.3493150684931507,0.6506849315068494,0.2534246575342466,0.3082191780821918,0.08904109589041095,0.3904109589041096,0.3356164383561644,0.273972602739726,0.1917808219178082,0.14383561643835616,0.0136986301369863,0.1986301369863014,0.19178082191780824,0.2602739726027397
621020,"Swanson, Dansby",155,0.432258064516129,0.567741935483871,0.2903225806451613,0.1935483870967742,0.08387096774193549,0.4,0.4064516129032258,0.1935483870967742,0.2645161290322581,0.15483870967741936,0.012903225806451613,0.13548387096774195,0.25161290322580643,0.18064516129032257
683737,"Busch, Michael",122,0.39344262295081966,0.6065573770491803,0.38524590163934425,0.20491803278688525,0.01639344262295082,0.47540983606557374,0.29508196721311475,0.22950819672131148,0.2459016393442623,0.09016393442622951,0.05737704918032787,0.22950819672131145,0.20491803278688525,0.1721311475409836
542932,"Berti, Jon",58,0.6206896551724138,0.3793103448275862,0.10344827586206896,0.25862068965517243,0.017241379310344827,0.27586206896551724,0.3620689655172414,0.3620689655172414,0.22413793103448276,0.22413793103448276,0.1724137931034483,0.051724137931034475,0.13793103448275862,0.1896551724137931
608348,"Kelly, Carson",88,0.42045454545454547,0.5795454545454546,0.3181818181818182,0.19318181818181818,0.06818181818181818,0.4431818181818182,0.3522727272727273,0.20454545454545456,0.20454545454545456,0.1590909090909091,0.056818181818181816,0.23863636363636362,0.1931818181818182,0.14772727272727273
679529,"Torkelson, Spencer",139,0.302158273381295,0.6978417266187051,0.38848920863309355,0.20863309352517986,0.10071942446043165,0.4676258992805755,0.2949640287769784,0.23741007194244604,0.1510791366906475,0.11510791366906475,0.03597122302158273,0.31654676258992803,0.17985611510791366,0.2014388489208633
622534,"Margot, Manuel",14,0.35714285714285715,0.6428571428571428,0.14285714285714285,0.42857142857142855,0.07142857142857142,0.35714285714285715,0.21428571428571427,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.07142857142857142,0.2142857142857143,0.07142857142857142,0.3571428571428571
700242,"Sweeney, Trey",133,0.49624060150375937,0.5037593984962405,0.2556390977443609,0.18796992481203006,0.06015037593984962,0.42857142857142855,0.39849624060150374,0.17293233082706766,0.24060150375939848,0.21052631578947367,0.045112781954887216,0.18796992481203006,0.18796992481203006,0.12781954887218044
690993,"Keith, Colt",106,0.42452830188679247,0.5754716981132075,0.27358490566037735,0.2641509433962264,0.03773584905660377,0.32075471698113206,0.37735849056603776,0.3018867924528302,0.19811320754716982,0.16981132075471697,0.05660377358490566,0.12264150943396224,0.2075471698113208,0.24528301886792453
656716,"McKinstry, Zach",121,0.4214876033057851,0.5785123966942148,0.19834710743801653,0.33884297520661155,0.04132231404958678,0.3884297520661157,0.33884297520661155,0.2727272727272727,0.21487603305785125,0.1322314049586777,0.0743801652892562,0.17355371900826444,0.20661157024793386,0.1983471074380165
681481,"Carpenter, Kerry",148,0.3581081081081081,0.6418918918918919,0.33783783783783783,0.19594594594594594,0.10810810810810811,0.41216216216216217,0.38513513513513514,0.20270270270270271,0.1891891891891892,0.12837837837837837,0.04054054054054054,0.22297297297297297,0.2567567567567568,0.16216216216216217
668952,"Kreidler, Ryan",21,0.47619047619047616,0.5238095238095237,0.38095238095238093,0.14285714285714285,0,0.5238095238095238,0.3333333333333333,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.047619047619047616,0.23809523809523814,0.19047619047619047,0.09523809523809523
682985,"Greene, Riley",141,0.46099290780141844,0.5390070921985816,0.24113475177304963,0.2624113475177305,0.03546099290780142,0.41134751773049644,0.3262411347517731,0.2624113475177305,0.23404255319148937,0.16312056737588654,0.06382978723404255,0.17730496453900707,0.16312056737588654,0.19858156028368795
668670,"Rogers, Jake",18,0.3888888888888889,0.6111111111111112,0.2777777777777778,0.2222222222222222,0.1111111111111111,0.4444444444444444,0.3888888888888889,0.16666666666666666,0.16666666666666666,0.2222222222222222,0,0.2777777777777778,0.16666666666666669,0.16666666666666666
693307,"Dingler, Dillon",110,0.36363636363636365,0.6363636363636364,0.3090909090909091,0.2636363636363636,0.06363636363636363,0.38181818181818183,0.33636363636363636,0.2818181818181818,0.16363636363636364,0.15454545454545454,0.045454545454545456,0.2181818181818182,0.18181818181818182,0.23636363636363633
595879,"Báez, Javier",118,0.4576271186440678,0.5423728813559322,0.2796610169491525,0.22033898305084745,0.0423728813559322,0.4322033898305085,0.3389830508474576,0.2288135593220339,0.22033898305084745,0.15254237288135594,0.0847457627118644,0.21186440677966104,0.18644067796610167,0.1440677966101695
628451,"Ibáñez, Andy",71,0.39436619718309857,0.6056338028169014,0.323943661971831,0.2535211267605634,0.028169014084507043,0.4647887323943662,0.323943661971831,0.2112676056338028,0.23943661971830985,0.11267605633802817,0.04225352112676056,0.22535211267605634,0.2112676056338028,0.16901408450704225
650402,"Torres, Gleyber",137,0.36496350364963503,0.635036496350365,0.35036496350364965,0.23357664233576642,0.051094890510948905,0.3284671532846715,0.3795620437956204,0.291970802919708,0.1386861313868613,0.15328467153284672,0.072992700729927,0.1897810218978102,0.2262773722627737,0.218978102189781
642851,"Wynns, Austin",28,0.39285714285714285,0.6071428571428571,0.32142857142857145,0.21428571428571427,0.07142857142857142,0.42857142857142855,0.35714285714285715,0.21428571428571427,0.14285714285714285,0.21428571428571427,0.03571428571428571,0.2857142857142857,0.14285714285714288,0.17857142857142855
669289,"Espinal, Santiago",141,0.45390070921985815,0.5460992907801419,0.24822695035460993,0.22695035460992907,0.07092198581560284,0.3617021276595745,0.3475177304964539,0.2907801418439716,0.2127659574468085,0.14893617021276595,0.09219858156028368,0.14893617021276598,0.19858156028368795,0.19858156028368792
600869,"Candelario, Jeimer",53,0.5094339622641509,0.49056603773584906,0.2830188679245283,0.1509433962264151,0.05660377358490566,0.5660377358490566,0.20754716981132076,0.22641509433962265,0.33962264150943394,0.11320754716981132,0.05660377358490566,0.22641509433962265,0.09433962264150944,0.169811320754717
694362,"Dunn, Blake",35,0.6285714285714286,0.37142857142857144,0.11428571428571428,0.22857142857142856,0.02857142857142857,0.2571428571428571,0.45714285714285713,0.2857142857142857,0.17142857142857143,0.37142857142857144,0.08571428571428572,0.08571428571428569,0.08571428571428569,0.19999999999999998
682829,"De La Cruz, Elly",150,0.5666666666666667,0.43333333333333335,0.24666666666666667,0.15333333333333332,0.03333333333333333,0.4,0.35333333333333333,0.24666666666666667,0.30666666666666664,0.2,0.06,0.09333333333333338,0.15333333333333332,0.18666666666666668
668715,"Steer, Spencer",132,0.3939393939393939,0.6060606060606061,0.21212121212121213,0.2878787878787879,0.10606060606060606,0.45454545454545453,0.3333333333333333,0.21212121212121213,0.20454545454545456,0.15151515151515152,0.03787878787878788,0.24999999999999997,0.1818181818181818,0.17424242424242425
680574,"McLain, Matt",109,0.3577981651376147,0.6422018348623852,0.3486238532110092,0.24770642201834864,0.045871559633027525,0.30275229357798167,0.42201834862385323,0.27522935779816515,0.1651376146788991,0.13761467889908258,0.05504587155963303,0.13761467889908258,0.28440366972477066,0.22018348623853212
687952,"Encarnacion-Strand, Christian",45,0.4444444444444444,0.5555555555555556,0.24444444444444444,0.15555555555555556,0.15555555555555556,0.5111111111111111,0.26666666666666666,0.2222222222222222,0.3111111111111111,0.08888888888888889,0.044444444444444446,0.19999999999999996,0.17777777777777776,0.17777777777777776
666158,"Lux, Gavin",118,0.423728813559322,0.576271186440678,0.2457627118644068,0.3220338983050847,0.00847457627118644,0.3644067796610169,0.4322033898305085,0.2033898305084746,0.17796610169491525,0.1864406779661017,0.059322033898305086,0.18644067796610167,0.2457627118644068,0.1440677966101695
670770,"Friedl, TJ",168,0.43452380952380953,0.5654761904761905,0.18452380952380953,0.27976190476190477,0.10119047619047619,0.5,0.3333333333333333,0.16666666666666666,0.26785714285714285,0.125,0.041666666666666664,0.23214285714285715,0.20833333333333331,0.125
624431,"Trevino, Jose",95,0.5368421052631579,0.4631578947368421,0.18947368421052632,0.22105263157894736,0.05263157894736842,0.4421052631578947,0.3368421052631579,0.22105263157894736,0.2631578947368421,0.16842105263157894,0.10526315789473684,0.17894736842105263,0.16842105263157894,0.11578947368421053
641584,"Fraley, Jake",62,0.3548387096774194,0.6451612903225806,0.3064516129032258,0.24193548387096775,0.0967741935483871,0.4838709677419355,0.3225806451612903,0.1935483870967742,0.24193548387096775,0.08064516129032258,0.03225806451612903,0.24193548387096775,0.24193548387096775,0.16129032258064516
677951,"Witt Jr., Bobby",178,0.34831460674157305,0.651685393258427,0.2752808988764045,0.3089887640449438,0.06741573033707865,0.2752808988764045,0.39325842696629215,0.33146067415730335,0.14606741573033707,0.14606741573033707,0.056179775280898875,0.12921348314606743,0.24719101123595508,0.2752808988764045
521692,"Perez, Salvador",156,0.3717948717948718,0.6282051282051282,0.3076923076923077,0.26282051282051283,0.057692307692307696,0.4423076923076923,0.3717948717948718,0.1858974358974359,0.1987179487179487,0.16025641025641027,0.01282051282051282,0.24358974358974358,0.21153846153846154,0.17307692307692307
686469,"Pasquantino, Vinnie",176,0.38636363636363635,0.6136363636363636,0.32386363636363635,0.22727272727272727,0.0625,0.4602272727272727,0.3465909090909091,0.19318181818181818,0.20454545454545456,0.14772727272727273,0.03409090909090909,0.2556818181818181,0.19886363636363638,0.1590909090909091
592669,"Renfroe, Hunter",79,0.43037974683544306,0.5696202531645569,0.25316455696202533,0.13924050632911392,0.17721518987341772,0.5063291139240507,0.31645569620253167,0.17721518987341772,0.26582278481012656,0.1518987341772152,0.012658227848101266,0.2405063291139241,0.16455696202531647,0.16455696202531644
672580,"Garcia, Maikel",165,0.4484848484848485,0.5515151515151515,0.2,0.2787878787878788,0.07272727272727272,0.3515151515151515,0.4121212121212121,0.23636363636363636,0.19393939393939394,0.2,0.05454545454545454,0.15757575757575756,0.2121212121212121,0.18181818181818182
664728,"Isbel, Kyle",111,0.4774774774774775,0.5225225225225225,0.17117117117117117,0.18018018018018017,0.17117117117117117,0.36036036036036034,0.3963963963963964,0.24324324324324326,0.1891891891891892,0.21621621621621623,0.07207207207207207,0.17117117117117114,0.18018018018018017,0.1711711711711712
663697,"India, Jonathan",155,0.36774193548387096,0.632258064516129,0.3096774193548387,0.24516129032258063,0.07741935483870968,0.4967741935483871,0.2967741935483871,0.2064516129032258,0.24516129032258063,0.10967741935483871,0.012903225806451613,0.25161290322580643,0.18709677419354837,0.1935483870967742
666023,"Fermin, Freddy",82,0.4878048780487805,0.5121951219512195,0.24390243902439024,0.18292682926829268,0.08536585365853659,0.2804878048780488,0.4146341463414634,0.3048780487804878,0.15853658536585366,0.21951219512195122,0.10975609756097561,0.12195121951219515,0.19512195121951217,0.1951219512195122
686681,"Massey, Michael",160,0.3125,0.6875,0.2875,0.25,0.15,0.46875,0.3,0.23125,0.225,0.075,0.0125,0.24375,0.22499999999999998,0.21875
624415,"Biggio, Cavan",50,0.28,0.72,0.46,0.24,0.02,0.4,0.4,0.2,0.12,0.14,0.02,0.28,0.26,0.18000000000000002
669004,"Melendez, MJ",27,0.3333333333333333,0.6666666666666666,0.2962962962962963,0.18518518518518517,0.18518518518518517,0.6296296296296297,0.2962962962962963,0.07407407407407407,0.2222222222222222,0.1111111111111111,0,0.40740740740740744,0.18518518518518517,0.07407407407407407
570482,"Urshela, Gio",83,0.46987951807228917,0.5301204819277109,0.1927710843373494,0.2891566265060241,0.04819277108433735,0.3614457831325301,0.39759036144578314,0.24096385542168675,0.21686746987951808,0.21686746987951808,0.03614457831325301,0.14457831325301204,0.18072289156626506,0.20481927710843373
691016,"Soderstrom, Tyler",153,0.4444444444444444,0.5555555555555556,0.27450980392156865,0.2549019607843137,0.026143790849673203,0.38562091503267976,0.39215686274509803,0.2222222222222222,0.22875816993464052,0.16339869281045752,0.05228758169934641,0.15686274509803924,0.22875816993464052,0.1699346405228758
640902,"Pereda, Jhonny",23,0.6521739130434783,0.34782608695652173,0.13043478260869565,0.21739130434782608,0,0.391304347826087,0.391304347826087,0.21739130434782608,0.2608695652173913,0.34782608695652173,0.043478260869565216,0.13043478260869568,0.043478260869565244,0.17391304347826086
671732,"Butler, Lawrence",152,0.4342105263157895,0.5657894736842105,0.26973684210526316,0.25,0.046052631578947366,0.34210526315789475,0.3881578947368421,0.26973684210526316,0.23026315789473684,0.15789473684210525,0.046052631578947366,0.11184210526315791,0.23026315789473684,0.2236842105263158
668709,"Bleday, JJ",127,0.33858267716535434,0.6614173228346456,0.3228346456692913,0.2047244094488189,0.13385826771653545,0.48031496062992124,0.3779527559055118,0.14173228346456693,0.2047244094488189,0.12598425196850394,0.007874015748031496,0.2755905511811023,0.25196850393700787,0.13385826771653542
805779,"Wilson, Jacob",194,0.5721649484536082,0.4278350515463918,0.15463917525773196,0.23195876288659795,0.041237113402061855,0.31958762886597936,0.4484536082474227,0.23195876288659795,0.20103092783505155,0.28865979381443296,0.08247422680412371,0.1185567010309278,0.15979381443298973,0.14948453608247425
667670,"Rooker, Brent",162,0.4012345679012346,0.5987654320987654,0.3333333333333333,0.20987654320987653,0.05555555555555555,0.4074074074074074,0.3888888888888889,0.2037037037037037,0.2222222222222222,0.14814814814814814,0.030864197530864196,0.18518518518518517,0.24074074074074076,0.1728395061728395
609280,"Andujar, Miguel",135,0.4740740740740741,0.5259259259259259,0.21481481481481482,0.24444444444444444,0.06666666666666667,0.3333333333333333,0.4666666666666667,0.2,0.1925925925925926,0.2518518518518518,0.02962962962962963,0.14074074074074072,0.21481481481481485,0.1703703703703704
680474,"Schuemann, Max",43,0.4418604651162791,0.5581395348837209,0.27906976744186046,0.18604651162790697,0.09302325581395349,0.27906976744186046,0.3488372093023256,0.37209302325581395,0.2558139534883721,0.11627906976744186,0.06976744186046512,0.023255813953488358,0.23255813953488375,0.3023255813953488
691777,"Muncy, Max",47,0.40425531914893614,0.5957446808510638,0.2127659574468085,0.23404255319148937,0.14893617021276595,0.44680851063829785,0.3617021276595745,0.19148936170212766,0.19148936170212766,0.1702127659574468,0.0425531914893617,0.2553191489361702,0.1914893617021277,0.14893617021276595
649966,"Urías, Luis",108,0.4444444444444444,0.5555555555555556,0.2777777777777778,0.21296296296296297,0.06481481481481481,0.3888888888888889,0.39814814814814814,0.21296296296296297,0.2037037037037037,0.1574074074074074,0.08333333333333333,0.1851851851851852,0.24074074074074073,0.12962962962962965
669127,"Langeliers, Shea",146,0.4589041095890411,0.5410958904109588,0.273972602739726,0.2191780821917808,0.04794520547945205,0.3561643835616438,0.4315068493150685,0.21232876712328766,0.1917808219178082,0.2191780821917808,0.04794520547945205,0.1643835616438356,0.2123287671232877,0.1643835616438356
664913,"Brown, Seth",35,0.2857142857142857,0.7142857142857143,0.4,0.2571428571428571,0.05714285714285714,0.5142857142857142,0.2571428571428571,0.22857142857142856,0.2,0.05714285714285714,0.02857142857142857,0.3142857142857142,0.19999999999999998,0.19999999999999998
643396,"Kiner-Falefa, Isiah",126,0.5317460317460317,0.4682539682539682,0.15079365079365079,0.2698412698412698,0.047619047619047616,0.3253968253968254,0.3888888888888889,0.2857142857142857,0.21428571428571427,0.24603174603174602,0.07142857142857142,0.11111111111111113,0.14285714285714288,0.21428571428571427
502054,"Pham, Tommy",92,0.5543478260869565,0.44565217391304346,0.14130434782608695,0.22826086956521738,0.07608695652173914,0.45652173913043476,0.2391304347826087,0.30434782608695654,0.33695652173913043,0.15217391304347827,0.06521739130434782,0.11956521739130432,0.08695652173913043,0.2391304347826087
669707,"Triolo, Jared",73,0.3835616438356164,0.6164383561643836,0.3424657534246575,0.1506849315068493,0.1232876712328767,0.410958904109589,0.2465753424657534,0.3424657534246575,0.2602739726027397,0.0821917808219178,0.0410958904109589,0.1506849315068493,0.1643835616438356,0.3013698630136986
668804,"Reynolds, Bryan",151,0.5033112582781457,0.4966887417218543,0.2781456953642384,0.2185430463576159,0,0.36423841059602646,0.37748344370860926,0.2582781456953642,0.25165562913907286,0.16556291390728478,0.08609271523178808,0.1125827814569536,0.21192052980132448,0.17218543046357615
624428,"Frazier, Adam",131,0.3969465648854962,0.6030534351145038,0.26717557251908397,0.26717557251908397,0.06870229007633588,0.3282442748091603,0.3816793893129771,0.2900763358778626,0.17557251908396945,0.16793893129770993,0.05343511450381679,0.15267175572519084,0.2137404580152672,0.23664122137404578
457705,"McCutchen, Andrew",125,0.488,0.512,0.24,0.176,0.096,0.448,0.352,0.2,0.288,0.152,0.048,0.16000000000000003,0.19999999999999998,0.15200000000000002
669261,"Suwinski, Jack",20,0.25,0.75,0.35,0.4,0,0.45,0.3,0.25,0.1,0.1,0.05,0.35,0.19999999999999998,0.2
665839,"Valdez, Enmanuel",75,0.3466666666666667,0.6533333333333334,0.25333333333333335,0.28,0.12,0.4666666666666667,0.36,0.17333333333333334,0.24,0.10666666666666667,0,0.22666666666666668,0.2533333333333333,0.17333333333333334
682848,"Rodríguez, Endy",33,0.36363636363636365,0.6363636363636364,0.30303030303030304,0.24242424242424243,0.09090909090909091,0.45454545454545453,0.3939393939393939,0.15151515151515152,0.21212121212121213,0.15151515151515152,0,0.2424242424242424,0.2424242424242424,0.15151515151515152
663647,"Hayes, Ke'Bryan",157,0.49044585987261147,0.5095541401273885,0.18471337579617833,0.2356687898089172,0.08917197452229299,0.2929936305732484,0.3821656050955414,0.3248407643312102,0.21019108280254778,0.19745222929936307,0.08280254777070063,0.08280254777070062,0.18471337579617836,0.24203821656050956
663698,"Bart, Joey",106,0.5,0.5,0.25471698113207547,0.22641509433962265,0.018867924528301886,0.41509433962264153,0.41509433962264153,0.16981132075471697,0.24528301886792453,0.20754716981132076,0.04716981132075472,0.169811320754717,0.20754716981132076,0.12264150943396225
665833,"Cruz, Oneil",105,0.42857142857142855,0.5714285714285714,0.2761904761904762,0.24761904761904763,0.047619047619047616,0.42857142857142855,0.4,0.17142857142857143,0.23809523809523808,0.14285714285714285,0.047619047619047616,0.19047619047619047,0.2571428571428572,0.12380952380952381
678225,"Bae, Ji Hwan",6,0.3333333333333333,0.6666666666666666,0.5,0,0.16666666666666666,0,0.5,0.5,0,0.3333333333333333,0,0,0.16666666666666669,0.5
663898,"Rodgers, Brendan",57,0.3684210526315789,0.631578947368421,0.3333333333333333,0.2631578947368421,0.03508771929824561,0.42105263157894735,0.3508771929824561,0.22807017543859648,0.22807017543859648,0.12280701754385964,0.017543859649122806,0.19298245614035087,0.22807017543859648,0.21052631578947367
670541,"Alvarez, Yordan",84,0.3333333333333333,0.6666666666666666,0.30952380952380953,0.25,0.10714285714285714,0.4523809523809524,0.2857142857142857,0.2619047619047619,0.20238095238095238,0.10714285714285714,0.023809523809523808,0.25,0.17857142857142855,0.2380952380952381
572233,"Walker, Christian",145,0.4,0.6000000000000001,0.25517241379310346,0.2620689655172414,0.08275862068965517,0.47586206896551725,0.36551724137931035,0.15862068965517243,0.22758620689655173,0.15172413793103448,0.020689655172413793,0.2482758620689655,0.21379310344827587,0.13793103448275862
673237,"Diaz, Yainer",140,0.42857142857142855,0.5714285714285714,0.2642857142857143,0.24285714285714285,0.06428571428571428,0.39285714285714285,0.36428571428571427,0.24285714285714285,0.20714285714285716,0.16428571428571428,0.05714285714285714,0.1857142857142857,0.19999999999999998,0.18571428571428572
670623,"Paredes, Isaac",165,0.34545454545454546,0.6545454545454545,0.32727272727272727,0.26666666666666666,0.06060606060606061,0.5393939393939394,0.2727272727272727,0.18787878787878787,0.20606060606060606,0.07878787878787878,0.06060606060606061,0.33333333333333337,0.1939393939393939,0.12727272727272726
665161,"Peña, Jeremy",174,0.45977011494252873,0.5402298850574713,0.21839080459770116,0.25862068965517243,0.06321839080459771,0.42528735632183906,0.3505747126436782,0.22413793103448276,0.21839080459770116,0.19540229885057472,0.04597701149425287,0.2068965517241379,0.15517241379310345,0.1781609195402299
514888,"Altuve, Jose",171,0.49707602339181284,0.5029239766081871,0.2222222222222222,0.15789473684210525,0.12280701754385964,0.5263157894736842,0.28654970760233917,0.1871345029239766,0.30409356725146197,0.15789473684210525,0.03508771929824561,0.2222222222222222,0.1286549707602339,0.15204678362573099
701358,"Smith, Cam",93,0.5053763440860215,0.4946236559139785,0.22580645161290322,0.23655913978494625,0.03225806451612903,0.3548387096774194,0.34408602150537637,0.3010752688172043,0.24731182795698925,0.17204301075268819,0.08602150537634409,0.10752688172043012,0.17204301075268819,0.21505376344086022
605170,"Caratini, Victor",79,0.45569620253164556,0.5443037974683544,0.22784810126582278,0.24050632911392406,0.0759493670886076,0.3924050632911392,0.4177215189873418,0.189873417721519,0.24050632911392406,0.16455696202531644,0.05063291139240506,0.15189873417721517,0.25316455696202533,0.13924050632911394
701305,"Dezenzo, Zach",52,0.36538461538461536,0.6346153846153846,0.25,0.3269230769230769,0.057692307692307696,0.38461538461538464,0.38461538461538464,0.23076923076923078,0.21153846153846154,0.15384615384615385,0,0.1730769230769231,0.23076923076923078,0.23076923076923078
676801,"McCormick, Chas",32,0.34375,0.65625,0.21875,0.3125,0.125,0.34375,0.40625,0.25,0.125,0.1875,0.03125,0.21875,0.21875,0.21875
643289,"Dubón, Mauricio",81,0.5185185185185185,0.48148148148148145,0.25925925925925924,0.13580246913580246,0.08641975308641975,0.2716049382716049,0.35802469135802467,0.37037037037037035,0.14814814814814814,0.25925925925925924,0.1111111111111111,0.12345679012345678,0.09876543209876543,0.25925925925925924
676694,"Meyers, Jake",134,0.5,0.49999999999999994,0.208955223880597,0.26119402985074625,0.029850746268656716,0.291044776119403,0.48507462686567165,0.22388059701492538,0.1865671641791045,0.26119402985074625,0.05223880597014925,0.1044776119402985,0.2238805970149254,0.17164179104477612
624641,"Sosa, Edmundo",54,0.48148148148148145,0.5185185185185185,0.12962962962962962,0.3333333333333333,0.05555555555555555,0.48148148148148145,0.24074074074074073,0.2777777777777778,0.2962962962962963,0.1111111111111111,0.07407407407407407,0.18518518518518517,0.12962962962962962,0.20370370370370372
592206,"Castellanos, Nick",171,0.3391812865497076,0.6608187134502923,0.30994152046783624,0.30994152046783624,0.04093567251461988,0.3684210526315789,0.38011695906432746,0.25146198830409355,0.19298245614035087,0.12280701754385964,0.023391812865497075,0.17543859649122806,0.2573099415204678,0.22807017543859648
681082,"Stott, Bryson",146,0.3972602739726027,0.6027397260273972,0.3150684931506849,0.2465753424657534,0.0410958904109589,0.2808219178082192,0.4246575342465753,0.2945205479452055,0.10273972602739725,0.19863013698630136,0.0958904109589041,0.17808219178082194,0.22602739726027396,0.1986301369863014
665561,"Marchán, Rafael",24,0.5833333333333334,0.4166666666666667,0.20833333333333334,0.125,0.08333333333333333,0.5416666666666666,0.2916666666666667,0.16666666666666666,0.4166666666666667,0.08333333333333333,0.08333333333333333,0.12499999999999994,0.20833333333333337,0.08333333333333333
547180,"Harper, Bryce",162,0.3395061728395062,0.6604938271604939,0.3271604938271605,0.32098765432098764,0.012345679012345678,0.3395061728395062,0.35802469135802467,0.30246913580246915,0.1728395061728395,0.1111111111111111,0.05555555555555555,0.16666666666666669,0.24691358024691357,0.2469135802469136
664761,"Bohm, Alec",165,0.4727272727272727,0.5272727272727273,0.21212121212121213,0.2909090909090909,0.024242424242424242,0.23636363636363636,0.47878787878787876,0.28484848484848485,0.15151515151515152,0.2606060606060606,0.06060606060606061,0.08484848484848484,0.21818181818181814,0.22424242424242424
656941,"Schwarber, Kyle",140,0.37857142857142856,0.6214285714285714,0.35,0.2,0.07142857142857142,0.5285714285714286,0.30714285714285716,0.16428571428571428,0.2642857142857143,0.11428571428571428,0,0.2642857142857143,0.1928571428571429,0.16428571428571428
679032,"Rojas, Johan",68,0.5294117647058824,0.47058823529411764,0.23529411764705882,0.17647058823529413,0.058823529411764705,0.20588235294117646,0.5147058823529411,0.27941176470588236,0.10294117647058823,0.35294117647058826,0.07352941176470588,0.10294117647058823,0.16176470588235287,0.20588235294117646
